organization_name,for_division,grid_id,for_division_id,researchers,ResSameInst,ResSameCountry,ResOtherInstSameCountry,ResOtherCountry,country_code,latitude,longitude,univ_id
Swinburne University of Technology,Education,grid.1027.4,13,18,0.2777777777777778,0.6666666666666666,0.38888888888888884,0.33333333333333337,AU,-37.821111,145.038333,2943
University of Santiago de Compostela,Education,grid.11794.3a,13,12,0.9166666666666666,1.0,0.08333333333333337,0.0,ES,42.875861,-8.557551,664
University of St Andrews,Education,grid.11914.3c,13,8,0.0,0.75,0.75,0.25,GB,56.341726,-2.792763,802
Xiamen University,Education,grid.12955.3a,13,2,1.0,1.0,0.0,0.0,CN,24.437328,118.100301,1413
University of North Carolina at Chapel Hill,Education,grid.10698.36,13,81,0.32098765432098764,0.9876543209876543,0.6666666666666666,0.012345679012345734,US,35.905164,-79.046945,1189
Norwegian University of Science and Technology,Built Environment and Design,grid.5947.f,12,43,0.5581395348837209,0.7209302325581395,0.16279069767441856,0.2790697674418605,NO,63.419444,10.4025,502
University of South Florida,Education,grid.170693.a,13,59,0.4576271186440678,0.9491525423728814,0.4915254237288136,0.05084745762711862,US,28.054561,-82.413058,1302
The University of Texas Medical Branch at Galveston,Education,grid.176731.5,13,13,0.6153846153846154,1.0,0.3846153846153846,0.0,US,29.311201,-94.776068,1215
Beijing Normal University,Education,grid.20513.35,13,34,0.6470588235294118,0.8235294117647058,0.17647058823529405,0.17647058823529416,CN,39.957222,116.3625,1414
"University of California, Santa Cruz",Education,grid.205975.c,13,9,0.3333333333333333,1.0,0.6666666666666667,-5.551115123125783e-17,US,37.0,-122.06,1291
Wake Forest University,Education,grid.241167.7,13,20,0.5,0.95,0.44999999999999996,0.050000000000000044,US,36.130119,-80.281461,1311
University of Manitoba,Education,grid.21613.37,13,29,0.5517241379310345,0.8275862068965517,0.27586206896551724,0.1724137931034483,CA,49.806892,-97.138343,1087
George Mason University,Education,grid.22448.38,13,44,0.3181818181818182,0.9318181818181818,0.6136363636363635,0.06818181818181829,US,38.832436,-77.308069,1474
London School of Economics and Political Science,Education,grid.13063.37,13,6,0.5,1.0,0.5,0.0,GB,51.514181,-0.11772,1037
University of Tsukuba,Education,grid.20515.33,13,10,0.7,0.9,0.20000000000000007,0.09999999999999998,JP,36.11143,140.10383,1118
Chungnam National University,Education,grid.254230.2,13,2,0.0,0.5,0.5,0.5,KR,36.368889,127.346111,2371
Charles Sturt University,Education,grid.1037.5,13,40,0.425,0.8,0.37500000000000006,0.2,AU,-33.43151,149.559631,18090
Bilkent University,Education,grid.18376.3b,13,3,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,TR,39.868,32.7487,708
Kyungpook National University,Education,grid.258803.4,13,1,0.0,1.0,1.0,0.0,KR,35.888935,128.61026,2354
Jinan University,Education,grid.258164.c,13,7,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.14285714285714285,CN,23.128,113.3477,3362
Dong-A University,Education,grid.255166.3,13,2,0.5,0.5,0.0,0.5,KR,35.115813,128.967178,3749
Soochow University,Education,grid.263761.7,13,1,0.0,1.0,1.0,0.0,CN,31.30919,120.641337,3327
Keio University,Education,grid.26091.3c,13,4,0.25,1.0,0.75,0.0,JP,35.649539,139.743067,1111
University of Massachusetts Amherst,Education,grid.266683.f,13,21,0.47619047619047616,0.9523809523809523,0.47619047619047616,0.04761904761904767,US,42.389002,-72.526712,1165
Victoria University of Wellington,Education,grid.267827.e,13,45,0.5555555555555556,0.7111111111111111,0.15555555555555556,0.28888888888888886,NZ,-41.29016,174.76865,3730
Northeast Normal University,Education,grid.27446.33,13,1,1.0,1.0,0.0,0.0,CN,43.828925,125.427317,3345
University of Brasília,Philosophy and Religious Studies,grid.7632.0,22,4,0.75,1.0,0.25,0.0,BR,-15.763153,-47.870634,1483
Kaohsiung Medical University,Philosophy and Religious Studies,grid.412019.f,22,5,0.8,0.8,0.0,0.19999999999999996,TW,22.64752,120.31043,2431
Technical University Munich,Philosophy and Religious Studies,grid.6936.a,22,3,0.0,1.0,1.0,0.0,DE,48.148056,11.568056,260
National University of Singapore,Philosophy and Religious Studies,grid.4280.e,22,13,0.6153846153846154,0.6923076923076923,0.07692307692307687,0.3076923076923077,SG,1.295556,103.776667,1145
University of Lübeck,Philosophy and Religious Studies,grid.4562.5,22,2,0.0,0.5,0.5,0.5,DE,53.836944,10.705833,878
University of Trieste,Philosophy and Religious Studies,grid.5133.4,22,3,1.0,1.0,0.0,0.0,IT,45.6585,13.79318,456
University of Turin,Philosophy and Religious Studies,grid.7605.4,22,14,0.7857142857142857,0.9285714285714286,0.1428571428571429,0.0714285714285714,IT,45.066667,7.689019,454
Norwegian University of Science and Technology,Philosophy and Religious Studies,grid.5947.f,22,15,0.8,0.8666666666666667,0.06666666666666665,0.1333333333333333,NO,63.419444,10.4025,502
University of Angers,Philosophy and Religious Studies,grid.7252.2,22,2,1.0,1.0,0.0,0.0,FR,47.48,-0.601389,2660
University of Manchester,Philosophy and Religious Studies,grid.5379.8,22,30,0.5333333333333333,0.9666666666666667,0.43333333333333335,0.033333333333333326,GB,53.467048,-2.233884,332
National Taiwan University of Science and Technology,Philosophy and Religious Studies,grid.45907.3f,22,1,1.0,1.0,0.0,0.0,TW,25.013686,121.540535,2434
University of Bologna,Philosophy and Religious Studies,grid.6292.f,22,9,0.8888888888888888,1.0,0.11111111111111116,0.0,IT,44.493889,11.342778,409
University of Aveiro,Philosophy and Religious Studies,grid.7311.4,22,1,1.0,1.0,0.0,0.0,PT,40.630322,-8.657517,547
University of A Coruña,Philosophy and Religious Studies,grid.8073.c,22,1,0.0,1.0,1.0,0.0,ES,43.482825,-8.223384,641
University of Geneva,Philosophy and Religious Studies,grid.8591.5,22,17,0.47058823529411764,0.7058823529411765,0.23529411764705888,0.2941176470588235,CH,46.199659,6.145095,696
Northumbria University,Philosophy and Religious Studies,grid.42629.3b,22,6,0.3333333333333333,1.0,0.6666666666666667,-5.551115123125783e-17,GB,54.977552,-1.60504,796
Liverpool John Moores University,Philosophy and Religious Studies,grid.4425.7,22,6,0.3333333333333333,0.5,0.16666666666666669,0.49999999999999994,GB,53.403,-2.97,314
University of Erlangen-Nuremberg,Philosophy and Religious Studies,grid.5330.5,22,8,0.125,0.875,0.75,0.125,DE,,,232
University of Paderborn,Philosophy and Religious Studies,grid.5659.f,22,3,0.0,1.0,1.0,0.0,DE,51.706977,8.771115,263
University of Alcalá,Philosophy and Religious Studies,grid.7159.a,22,1,1.0,1.0,0.0,0.0,ES,40.482536,-3.361151,621
Catholic University of the Sacred Heart,Philosophy and Religious Studies,grid.8142.f,22,14,0.9285714285714286,1.0,0.0714285714285714,0.0,IT,45.462358,9.177158,427
RMIT University,All,grid.1017.7,,1957,0.3198773633111906,0.6693919264179867,0.34951456310679613,0.3306080735820132,AU,-37.806748,144.962573,1336
Mahidol University,All,grid.10223.32,,2000,0.5625,0.7055,0.14300000000000002,0.2945,TH,13.793406,100.322514,2525
Swinburne University of Technology,All,grid.1027.4,,953,0.21825813221406087,0.6600209863588667,0.44176285414480587,0.33997901364113325,AU,-37.821111,145.038333,2943
Charles Sturt University,All,grid.1037.5,,649,0.34668721109399075,0.7750385208012327,0.42835130970724195,0.22496147919876724,AU,-33.43151,149.559631,18090
University of North Carolina at Chapel Hill,All,grid.10698.36,,4295,0.26379511059371363,0.8707799767171129,0.6069848661233993,0.12922002328288706,US,35.905164,-79.046945,1189
University of Santiago de Compostela,All,grid.11794.3a,,1842,0.8045602605863192,0.9245385450597177,0.11997828447339842,0.07546145494028234,ES,42.875861,-8.557551,664
University of St Andrews,All,grid.11914.3c,,1091,0.24839596700274977,0.6865261228230981,0.4381301558203483,0.3134738771769019,GB,56.341726,-2.792763,802
Xiamen University,All,grid.12955.3a,,2615,0.6087954110898661,0.8608030592734226,0.2520076481835565,0.1391969407265774,CN,24.437328,118.100301,1413
London School of Economics and Political Science,All,grid.13063.37,,645,0.43410852713178294,0.7255813953488373,0.2914728682170543,0.27441860465116275,GB,51.514181,-0.11772,1037
Paul Sabatier University,All,grid.15781.3a,,880,0.21704545454545454,0.8681818181818182,0.6511363636363636,0.13181818181818183,FR,43.561944,1.468333,2638
University of South Florida,All,grid.170693.a,,2128,0.3031015037593985,0.8463345864661654,0.543233082706767,0.15366541353383456,US,28.054561,-82.413058,1302
University of Pennsylvania,History and Archaeology,grid.25879.31,21,17,0.5294117647058824,0.9411764705882353,0.4117647058823529,0.05882352941176472,US,39.952458,-75.193225,1272
Dong-A University,History and Archaeology,grid.255166.3,21,1,0.0,0.0,0.0,1.0,KR,35.115813,128.967178,3749
Chungnam National University,History and Archaeology,grid.254230.2,21,1,0.0,0.0,0.0,1.0,KR,36.368889,127.346111,2371
Sejong University,History and Archaeology,grid.263333.4,21,2,0.0,0.5,0.5,0.5,KR,37.550833,127.073889,3748
Fujian Agriculture and Forestry University,History and Archaeology,grid.256111.0,21,1,0.0,0.0,0.0,1.0,CN,26.084888,119.239787,18002
Jinan University,History and Archaeology,grid.258164.c,21,1,0.0,0.0,0.0,1.0,CN,23.128,113.3477,3362
University of Massachusetts Amherst,History and Archaeology,grid.266683.f,21,12,0.5833333333333334,1.0,0.41666666666666663,0.0,US,42.389002,-72.526712,1165
Keio University,History and Archaeology,grid.26091.3c,21,7,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.1428571428571429,JP,35.649539,139.743067,1111
Saint Louis University,History and Archaeology,grid.262962.b,21,4,1.0,1.0,0.0,0.0,US,38.636562,-90.233378,1293
Northeast Normal University,History and Archaeology,grid.27446.33,21,1,1.0,1.0,0.0,0.0,CN,43.828925,125.427317,3345
Victoria University of Wellington,History and Archaeology,grid.267827.e,21,12,0.4166666666666667,0.75,0.3333333333333333,0.25000000000000006,NZ,-41.29016,174.76865,3730
Indian Institute of Science Bangalore,History and Archaeology,grid.34980.36,21,2,0.5,0.5,0.0,0.5,IN,13.021275,77.565769,2435
China Academy of Chinese Medical Sciences,History and Archaeology,grid.410318.f,21,10,0.7,1.0,0.30000000000000004,0.0,CN,39.941804,116.428379,9590
Stony Brook University,History and Archaeology,grid.36425.36,21,13,0.3076923076923077,0.6923076923076923,0.3846153846153846,0.3076923076923077,US,40.914224,-73.11623,1298
Tokyo Institute of Technology,History and Archaeology,grid.32197.3e,21,3,0.6666666666666666,1.0,0.33333333333333337,0.0,JP,35.60528,139.682586,1112
"University of Alabama, Tuscaloosa",History and Archaeology,grid.411015.0,21,4,0.25,0.5,0.25,0.5,US,33.209438,-87.541493,1306
"University of California, Davis",History and Archaeology,grid.27860.3b,21,19,0.42105263157894735,0.8421052631578947,0.42105263157894735,0.1578947368421053,US,38.54,-121.75,1205
University of Quebec at Montreal,History and Archaeology,grid.38678.32,21,8,0.5,0.875,0.375,0.125,CA,45.51278,-73.561282,1526
Carleton University,History and Archaeology,grid.34428.39,21,9,0.6666666666666666,1.0,0.33333333333333337,0.0,CA,45.3831,-75.6976,1078
Banaras Hindu University,History and Archaeology,grid.411507.6,21,4,0.75,0.75,0.0,0.25,IN,25.266633,82.990571,2448
State University of Campinas,History and Archaeology,grid.411087.b,21,12,0.9166666666666666,1.0,0.08333333333333337,0.0,BR,-22.816827,-47.069742,1064
Maria Curie-Skłodowska University,History and Archaeology,grid.29328.32,21,5,1.0,1.0,0.0,0.0,PL,51.245556,22.540556,519
Inonu University,History and Archaeology,grid.411650.7,21,1,0.0,1.0,1.0,0.0,TR,38.3331,38.4389,743
Fluminense Federal University,History and Archaeology,grid.411173.1,21,9,0.6666666666666666,0.8888888888888888,0.2222222222222222,0.11111111111111116,BR,-22.904167,-43.116667,1489
Isfahan University of Medical Sciences,History and Archaeology,grid.411036.1,21,1,1.0,1.0,0.0,0.0,IR,32.614167,51.661667,9463
Medical University of Silesia,History and Archaeology,grid.411728.9,21,1,1.0,1.0,0.0,0.0,PL,50.223738,18.950955,511
Federal University of São Carlos,History and Archaeology,grid.411247.5,21,2,0.5,1.0,0.5,0.0,BR,-21.978611,-47.881111,1485
Guangzhou University,History and Archaeology,grid.411863.9,21,1,0.0,1.0,1.0,0.0,CN,23.0388,113.3692,10326
National University of Singapore,History and Archaeology,grid.4280.e,21,12,0.5833333333333334,0.5833333333333334,0.0,0.41666666666666663,SG,1.295556,103.776667,1145
University of Granada,History and Archaeology,grid.4489.1,21,13,0.8461538461538461,0.9230769230769231,0.07692307692307698,0.07692307692307687,ES,37.186578,-3.599948,638
University of Lübeck,History and Archaeology,grid.4562.5,21,3,0.0,1.0,1.0,0.0,DE,53.836944,10.705833,878
Mahidol University,"Language, Communication and Culture",grid.10223.32,20,4,0.25,0.25,0.0,0.75,TH,13.793406,100.322514,2525
University of Mississippi,"Language, Communication and Culture",grid.251313.7,20,6,0.5,1.0,0.5,0.0,US,34.365,-89.538,1470
University of South Florida,"Language, Communication and Culture",grid.170693.a,20,15,0.4666666666666667,1.0,0.5333333333333333,0.0,US,28.054561,-82.413058,1302
University of Pennsylvania,Studies in Creative Arts and Writing,grid.25879.31,19,7,0.14285714285714285,0.8571428571428571,0.7142857142857142,0.14285714285714296,US,39.952458,-75.193225,1272
Wake Forest University,"Language, Communication and Culture",grid.241167.7,20,7,0.5714285714285714,1.0,0.4285714285714286,0.0,US,36.130119,-80.281461,1311
George Mason University,"Language, Communication and Culture",grid.22448.38,20,16,0.625,0.875,0.25,0.125,US,38.832436,-77.308069,1474
Chungnam National University,"Language, Communication and Culture",grid.254230.2,20,1,1.0,1.0,0.0,0.0,KR,36.368889,127.346111,2371
Jinan University,"Language, Communication and Culture",grid.258164.c,20,2,0.5,0.5,0.0,0.5,CN,23.128,113.3477,3362
University of North Carolina at Chapel Hill,"Language, Communication and Culture",grid.10698.36,20,22,0.36363636363636365,1.0,0.6363636363636364,0.0,US,35.905164,-79.046945,1189
The University of Texas Medical Branch at Galveston,"Language, Communication and Culture",grid.176731.5,20,1,1.0,1.0,0.0,0.0,US,29.311201,-94.776068,1215
Bilkent University,"Language, Communication and Culture",grid.18376.3b,20,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333334,TR,39.868,32.7487,708
University of Manitoba,"Language, Communication and Culture",grid.21613.37,20,11,0.2727272727272727,0.9090909090909091,0.6363636363636364,0.09090909090909094,CA,49.806892,-97.138343,1087
Kyungpook National University,"Language, Communication and Culture",grid.258803.4,20,1,0.0,1.0,1.0,0.0,KR,35.888935,128.61026,2354
University of Pennsylvania,"Language, Communication and Culture",grid.25879.31,20,43,0.3953488372093023,0.8604651162790697,0.46511627906976744,0.13953488372093031,US,39.952458,-75.193225,1272
National Taiwan University of Science and Technology,Studies in Creative Arts and Writing,grid.45907.3f,19,2,0.0,0.5,0.5,0.5,TW,25.013686,121.540535,2434
Keio University,"Language, Communication and Culture",grid.26091.3c,20,4,0.5,0.5,0.0,0.5,JP,35.649539,139.743067,1111
North China Electric Power University,"Language, Communication and Culture",grid.261049.8,20,1,1.0,1.0,0.0,0.0,CN,40.090034,116.309776,3421
Saint Louis University,"Language, Communication and Culture",grid.262962.b,20,5,0.6,1.0,0.4,0.0,US,38.636562,-90.233378,1293
Shenzhen University,"Language, Communication and Culture",grid.263488.3,20,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333334,CN,22.539256,113.933684,9594
Soochow University,"Language, Communication and Culture",grid.263761.7,20,2,0.0,1.0,1.0,0.0,CN,31.30919,120.641337,3327
University of Manchester,Studies in Creative Arts and Writing,grid.5379.8,19,5,0.6,0.6,0.0,0.4,GB,53.467048,-2.233884,332
Jilin University,Studies in Creative Arts and Writing,grid.64924.3d,19,5,0.6,0.8,0.20000000000000007,0.19999999999999996,CN,43.824971,125.289777,1126
University of Turin,Studies in Creative Arts and Writing,grid.7605.4,19,2,0.5,0.5,0.0,0.5,IT,45.066667,7.689019,454
University of Massachusetts Amherst,"Language, Communication and Culture",grid.266683.f,20,16,0.375,1.0,0.625,0.0,US,42.389002,-72.526712,1165
Victoria University of Wellington,"Language, Communication and Culture",grid.267827.e,20,27,0.4074074074074074,0.4444444444444444,0.037037037037037035,0.5555555555555556,NZ,-41.29016,174.76865,3730
"University of California, Davis","Language, Communication and Culture",grid.27860.3b,20,42,0.4523809523809524,0.9047619047619048,0.4523809523809524,0.09523809523809529,US,38.54,-121.75,1205
Beijing University of Technology,"Language, Communication and Culture",grid.28703.3e,20,2,1.0,1.0,0.0,0.0,CN,39.87591,116.48207,3358
Carleton University,"Language, Communication and Culture",grid.34428.39,20,18,0.5555555555555556,0.6666666666666666,0.11111111111111105,0.33333333333333337,CA,45.3831,-75.6976,1078
Tokyo Institute of Technology,"Language, Communication and Culture",grid.32197.3e,20,1,0.0,1.0,1.0,0.0,JP,35.60528,139.682586,1112
Indian Institute of Science Bangalore,"Language, Communication and Culture",grid.34980.36,20,3,1.0,1.0,0.0,0.0,IN,13.021275,77.565769,2435
Medical University of Silesia,Studies in Human Society,grid.411728.9,16,1,1.0,1.0,0.0,0.0,PL,50.223738,18.950955,511
Shahid Beheshti University,Studies in Human Society,grid.412502.0,16,1,0.0,0.0,0.0,1.0,IR,35.802222,51.393333,3717
Michigan State University,Studies in Human Society,grid.17088.36,16,155,0.4645161290322581,0.9419354838709677,0.4774193548387096,0.05806451612903235,US,42.723,-84.481,1231
University of South Carolina System,Studies in Human Society,grid.411021.7,16,12,0.3333333333333333,1.0,0.6666666666666667,-5.551115123125783e-17,US,33.996134,-81.027449,1201
National Autonomous University of Mexico,Education,grid.9486.3,13,10,0.6,0.9,0.30000000000000004,0.09999999999999998,MX,19.322816,-99.186631,1121
Manchester Metropolitan University,Economics,grid.25627.34,14,4,0.0,0.75,0.75,0.25,GB,53.470296,-2.240949,331
Okayama University,Economics,grid.261356.5,14,1,0.0,1.0,1.0,0.0,JP,34.689856,133.921428,1104
Nanjing Normal University,Economics,grid.260474.3,14,4,0.25,1.0,0.75,0.0,CN,,,3366
University of Alabama at Birmingham,Economics,grid.265892.2,14,18,0.2777777777777778,1.0,0.7222222222222222,0.0,US,33.5006750634416,-86.8058243393898,1177
Yokohama National University,Economics,grid.268446.a,14,2,0.5,0.5,0.0,0.5,JP,35.472977,139.592163,594
University of Toledo,Economics,grid.267337.4,14,5,0.8,1.0,0.19999999999999996,0.0,US,41.657716,-83.61366,1468
Nanchang University,Economics,grid.260463.5,14,1,1.0,1.0,0.0,0.0,CN,28.665772,115.812631,3367
University of Louisville,Economics,grid.266623.5,14,4,0.25,0.75,0.5,0.25,US,38.212345,-85.759275,1239
University of Nevada Reno,Economics,grid.266818.3,14,22,0.4090909090909091,0.8636363636363636,0.45454545454545453,0.1363636363636363,US,39.545833,-119.816667,1282
University of Otago,Economics,grid.29980.3a,14,25,0.52,0.64,0.12,0.36,NZ,-45.864893,170.51468,1123
University of Guelph,Economics,grid.34429.38,14,26,0.5384615384615384,0.6153846153846154,0.07692307692307698,0.3846153846153846,CA,43.533413,-80.227273,1071
National Yang Ming University,Economics,grid.260770.4,14,2,0.5,0.5,0.0,0.5,TW,25.123818,121.516191,2422
Nanjing Agricultural University,Economics,grid.27871.3b,14,6,0.3333333333333333,0.5,0.16666666666666669,0.49999999999999994,CN,32.031944,118.836667,3339
Yokohama City University,Economics,grid.268441.d,14,1,0.0,1.0,1.0,0.0,JP,35.334,139.618,1442
Huazhong Agricultural University,Economics,grid.35155.37,14,7,0.5714285714285714,0.7142857142857143,0.1428571428571429,0.2857142857142857,CN,30.475255,114.354237,3337
Hokkaido University,Economics,grid.39158.36,14,10,0.7,1.0,0.30000000000000004,0.0,JP,43.078177,141.339959,1107
Yamaguchi University,Economics,grid.268397.1,14,5,0.6,0.8,0.20000000000000007,0.19999999999999996,JP,34.147644,131.468751,1550
State University of Maringa,Economics,grid.271762.7,14,1,1.0,1.0,0.0,0.0,BR,-23.405235,-51.938091,1487
University of South Carolina System,Economics,grid.411021.7,14,4,0.0,1.0,1.0,0.0,US,33.996134,-81.027449,1201
Feng Chia University,Economics,grid.411298.7,14,12,0.5833333333333334,0.9166666666666666,0.33333333333333326,0.08333333333333337,TW,24.182075,120.648299,3758
Indiana University Bloomington,Economics,grid.411377.7,14,43,0.2558139534883721,0.8604651162790697,0.6046511627906976,0.13953488372093026,US,39.170865,-86.519368,1179
"China University of Petroleum, Beijing",Economics,grid.411519.9,14,7,0.7142857142857143,0.8571428571428571,0.1428571428571428,0.1428571428571429,CN,40.219482,116.247073,3416
Iowa State University,Economics,grid.34421.30,14,41,0.43902439024390244,0.8780487804878049,0.43902439024390244,0.12195121951219517,US,42.024961,-93.649555,1164
Bu-Ali Sina University,Economics,grid.411807.b,14,4,0.5,1.0,0.5,0.0,IR,34.797422,48.486164,3719
Universidad Autónoma de Nuevo León,Economics,grid.411455.0,14,2,1.0,1.0,0.0,0.0,MX,25.727222,-100.310278,168
Brock University,Economics,grid.411793.9,14,20,0.7,0.9,0.20000000000000007,0.09999999999999998,CA,43.119,-79.249,3581
Shahid Beheshti University of Medical Sciences,Economics,grid.411600.2,14,7,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.4285714285714286,IR,35.77136,51.410526,1525
Erciyes University,Economics,grid.411739.9,14,1,1.0,1.0,0.0,0.0,TR,38.704602,35.52352,740
Shiraz University,Economics,grid.412573.6,14,2,1.0,1.0,0.0,0.0,IR,29.639742,52.52675,1518
Shahid Bahonar University of Kerman,Economics,grid.412503.1,14,2,1.0,1.0,0.0,0.0,IR,30.252539,57.109324,9485
University of Antioquia,Economics,grid.412881.6,14,5,1.0,1.0,0.0,0.0,CO,6.267417,-75.568389,9424
Pukyong National University,Economics,grid.412576.3,14,3,0.0,1.0,1.0,0.0,KR,35.134167,129.103611,3742
University of Memphis,Studies in Creative Arts and Writing,grid.56061.34,19,3,0.3333333333333333,1.0,0.6666666666666667,-5.551115123125783e-17,US,35.119,-89.937,3491
University of Graz,Studies in Creative Arts and Writing,grid.5110.5,19,2,0.5,0.5,0.0,0.5,AT,47.077999,15.449881,6
University of Johannesburg,Studies in Creative Arts and Writing,grid.412988.e,19,2,0.0,1.0,1.0,0.0,ZA,-26.189432,28.013746,1506
Hanyang University,Studies in Creative Arts and Writing,grid.49606.3d,19,2,0.0,0.0,0.0,1.0,KR,37.55747,127.045311,2383
University of Nottingham,Studies in Creative Arts and Writing,grid.4563.4,19,13,0.6923076923076923,0.9230769230769231,0.23076923076923084,0.07692307692307687,GB,52.938067,-1.196703,337
Pompeu Fabra University,Studies in Creative Arts and Writing,grid.5612.0,19,11,0.6363636363636364,0.9090909090909091,0.2727272727272727,0.09090909090909094,ES,41.390292,2.189926,628
Zhejiang University of Technology,Studies in Creative Arts and Writing,grid.469325.f,19,2,0.5,1.0,0.5,0.0,CN,30.29229,120.166348,3357
Jagiellonian University,Studies in Creative Arts and Writing,grid.5522.0,19,1,1.0,1.0,0.0,0.0,PL,50.060833,19.932778,516
University of Amsterdam,Studies in Creative Arts and Writing,grid.7177.6,19,20,0.85,0.95,0.09999999999999998,0.050000000000000044,NL,52.355792,4.954782,479
Simon Fraser University,Studies in Creative Arts and Writing,grid.61971.38,19,7,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.42857142857142866,CA,49.278283,-122.919904,1068
University of Cape Town,Studies in Creative Arts and Writing,grid.7836.a,19,1,1.0,1.0,0.0,0.0,ZA,-33.9575,18.460556,1146
University of Bath,Studies in Creative Arts and Writing,grid.7340.0,19,1,0.0,1.0,1.0,0.0,GB,51.3796,-2.328,276
Brunel University London,Studies in Creative Arts and Writing,grid.7728.a,19,2,0.5,0.5,0.0,0.5,GB,51.53479,-0.47153,355
University of Western Australia,"Language, Communication and Culture",grid.1012.2,20,30,0.5,0.7666666666666667,0.2666666666666667,0.23333333333333328,AU,-31.980915,115.819878,1060
University of Jordan,Studies in Creative Arts and Writing,grid.9670.8,19,1,1.0,1.0,0.0,0.0,JO,32.014886,35.880076,3724
University of Liverpool,"Language, Communication and Culture",grid.10025.36,20,27,0.4074074074074074,0.8888888888888888,0.48148148148148145,0.11111111111111122,GB,53.406115,-2.965604,315
National Autonomous University of Mexico,Studies in Creative Arts and Writing,grid.9486.3,19,1,0.0,0.0,0.0,1.0,MX,19.322816,-99.186631,1121
UNSW Sydney,"Language, Communication and Culture",grid.1005.4,20,46,0.45652173913043476,0.7608695652173914,0.3043478260869566,0.2391304347826087,AU,-33.917731,151.230964,1061
Edith Cowan University,"Language, Communication and Culture",grid.1038.a,20,11,0.45454545454545453,0.9090909090909091,0.45454545454545453,0.09090909090909088,AU,-31.919783,115.866449,10267
Hannover Medical School,"Language, Communication and Culture",grid.10423.34,20,1,1.0,1.0,0.0,0.0,DE,52.3839,9.8047,244
University of Luxembourg,"Language, Communication and Culture",grid.16008.3f,20,9,0.4444444444444444,0.4444444444444444,0.0,0.5555555555555556,LU,49.660176,6.134009,473
"University of Maryland, College Park","Language, Communication and Culture",grid.164295.d,20,27,0.48148148148148145,0.9629629629629629,0.48148148148148145,0.037037037037037146,US,38.983048,-76.941867,1198
Hacettepe University,"Language, Communication and Culture",grid.14442.37,20,12,0.6666666666666666,0.8333333333333334,0.16666666666666674,0.16666666666666663,TR,39.865518,32.735689,711
Koç University,"Language, Communication and Culture",grid.15876.3d,20,7,0.0,0.5714285714285714,0.5714285714285714,0.4285714285714286,TR,41.205609,29.072648,1015
University of Perugia,Studies in Creative Arts and Writing,grid.9027.c,19,1,1.0,1.0,0.0,0.0,IT,43.116,12.386,812
University of Canberra,"Language, Communication and Culture",grid.1039.b,20,10,0.5,0.8,0.30000000000000004,0.19999999999999996,AU,-35.238889,149.0875,2944
University of Poitiers,"Language, Communication and Culture",grid.11166.31,20,6,0.0,1.0,1.0,0.0,FR,46.586111,0.343889,2621
Umeå University,"Language, Communication and Culture",grid.12650.30,20,6,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666663,SE,63.821566,20.310623,688
University of Ulster,"Language, Communication and Culture",grid.12641.30,20,7,0.7142857142857143,0.8571428571428571,0.1428571428571428,0.1428571428571429,GB,55.147778,-6.672222,287
University of New England,"Language, Communication and Culture",grid.1020.3,20,5,0.6,1.0,0.4,0.0,AU,-30.489949,151.641018,3689
Åbo Akademi University,"Language, Communication and Culture",grid.13797.3b,20,9,0.6666666666666666,0.8888888888888888,0.2222222222222222,0.11111111111111116,FI,60.451008,22.279917,118
Urmia University,Economics,grid.412763.5,14,3,0.6666666666666666,1.0,0.33333333333333337,0.0,IR,37.528757,45.046479,9486
Razi University,Economics,grid.412668.f,14,3,0.6666666666666666,1.0,0.33333333333333337,0.0,IR,34.390278,47.111111,3720
Indian Institute of Technology Madras,Economics,grid.417969.4,14,10,0.3,0.7,0.39999999999999997,0.3000000000000001,IN,12.992998,80.236802,2445
Manchester Metropolitan University,Psychology and Cognitive Sciences,grid.25627.34,17,37,0.32432432432432434,0.8648648648648649,0.5405405405405406,0.1351351351351351,GB,53.470296,-2.240949,331
Nanjing Normal University,Psychology and Cognitive Sciences,grid.260474.3,17,11,0.18181818181818182,0.6363636363636364,0.45454545454545453,0.3636363636363636,CN,,,3366
National Yang Ming University,Psychology and Cognitive Sciences,grid.260770.4,17,43,0.5348837209302325,0.8837209302325582,0.34883720930232565,0.11627906976744184,TW,25.123818,121.516191,2422
Nanchang University,Psychology and Cognitive Sciences,grid.260463.5,17,8,0.625,0.875,0.25,0.125,CN,28.665772,115.812631,3367
University of Nevada Reno,Psychology and Cognitive Sciences,grid.266818.3,17,45,0.28888888888888886,0.8444444444444444,0.5555555555555556,0.15555555555555556,US,39.545833,-119.816667,1282
Okayama University,Psychology and Cognitive Sciences,grid.261356.5,17,37,0.5675675675675675,0.9459459459459459,0.3783783783783784,0.05405405405405406,JP,34.689856,133.921428,1104
University of Louisville,Psychology and Cognitive Sciences,grid.266623.5,17,100,0.43,0.93,0.5,0.07,US,38.212345,-85.759275,1239
